ts,px,py,pz,vx,vy,vz,ax,ay,az
4.1,3.76068,3.767257300413844,3.0,-1.4655427693185399,-1.36094981218932,0.0,-0.602874091678296,0.6434934980703133,0.0
4.12,3.7311199999999998,3.7403530758305052,3.0,-1.479095444521814,-1.3462082550611614,0.0,-0.6776337601637095,0.7370778564079306,0.0
4.14,3.7011999999999996,3.713728661953255,3.0,-1.494102846737148,-1.3295325055717704,0.0,-0.750370110766696,0.8337874744695495,0.0
4.16,3.671,3.687519830278516,3.0,-1.5104990863255285,-1.3108747118659905,0.0,-0.8198119794190273,0.9328896852889956,0.0
4.18,3.64044,3.6617192471745033,3.0,-1.5281988275391123,-1.29019701732258,0.0,-0.8849870606791876,1.0338847271705198,0.0
4.2,3.60952,3.6363891021457406,3.0,-1.5471304723170096,-1.2674333519472123,0.0,-0.9465822388948664,1.138183268768389,0.0
4.22,3.57816,3.611526506291162,3.0,-1.567217432655299,-1.2425093636594184,0.0,-1.0043480169144692,1.2461994143896926,0.0
4.24,3.5463999999999998,3.5872248403945717,3.0,-1.588363098942161,-1.2153611257230728,0.0,-1.0572833143431049,1.3574118968172844,0.0
4.26,3.5141999999999998,3.5635126513231663,3.0,-1.6104490202746222,-1.1859401136214716,0.0,-1.1042960666230561,1.4710506050800598,0.0
4.28,3.4815199999999997,3.5404206449905815,3.0,-1.6333757836050466,-1.154159239244135,0.0,-1.1463381665212213,1.5890437188668227,0.0
4.3,3.4483599999999996,3.518008534505626,3.0,-1.6570224915787255,-1.1199448479287866,0.0,-1.1823353986839424,1.7107195657674268,0.0
4.32,3.41476,3.4963590916271654,3.0,-1.6812307031311347,-1.083265121218804,0.0,-1.2104105776204577,1.833986335499127,0.0
4.34,3.3806399999999996,3.4754764709130748,3.0,-1.7058623382586482,-1.0440467819550698,0.0,-1.231581756375677,1.9609169631867096,0.0
4.36,3.34604,3.4554411328471613,3.0,-1.7307710293479013,-1.0022133724761437,0.0,-1.2454345544626544,2.0916704739463055,0.0
4.38,3.31092,3.4362845948807728,3.0,-1.755787481997715,-0.9577109783541814,0.0,-1.250822632490689,2.2251197060981163,0.0
4.4,3.27528,3.4180625979638948,3.0,-1.7807479223924279,-0.9104596843875361,0.0,-1.2480220197356395,2.3625646983322643,0.0
4.42,3.2392,3.400867075690517,3.0,-1.805437934650055,-0.860461425124069,0.0,-1.2345006128813618,2.4999129631733563,0.0
4.44,3.2026,3.3847107234796248,3.0,-1.8296639920412539,-0.8076692864209111,0.0,-1.2113028695599382,2.6396069351578952,0.0
4.46,3.16552,3.3696643978467744,3.0,-1.853236672891422,-0.7520065387018476,0.0,-1.1786340425084085,2.7831373859531716,0.0
4.48,3.1279999999999997,3.35579403064855,3.0,-1.8759194039014004,-0.693488565202206,0.0,-1.134136550498921,2.92589867498208,0.0
4.5,3.09008,3.3431610192985697,3.0,-1.8974714811056153,-0.6321407900071497,0.0,-1.0776038602107407,3.0673887597528147,0.0
4.5200000000000005,3.0517199999999995,3.3318004615579286,3.0,-1.9176693071575501,-0.5679299502455221,0.0,-1.0098913025967438,3.2105419880813835,0.0
4.54,3.013,3.3217846821824493,3.0,-1.9362697432831513,-0.5008587438052764,0.0,-0.9300218062800569,3.3535603220122834,0.0
4.5600000000000005,2.9739199999999997,3.3131609055822704,3.0,-1.9530140238882692,-0.4309712548369691,0.0,-0.837214030255895,3.494374448415366,0.0
4.58,2.9345999999999997,3.3059996814458925,3.0,-1.9676328713451352,-0.3583585963837049,0.0,-0.7309423728433018,3.63063292266321,0.0
4.6000000000000005,2.8949999999999996,3.300337567462465,3.0,-1.979864176843412,-0.28308627881294235,0.0,-0.6115652749138389,3.7636158785381264,0.0
4.62,2.8552,3.2962326445291334,3.0,-1.98944651829225,-0.20518906124558514,0.0,-0.4791170724419036,3.89486087836786,0.0
4.64,2.8152799999999996,3.293736204704528,3.0,-1.996100673507162,-0.12482828695553615,0.0,-0.3327077607455986,4.01803871450245,0.0
4.66,2.7752799999999995,3.2928932191415057,3.0,-1.9995560074786285,-0.0421399211689755,0.0,-0.17276669857332339,4.134418289328033,0.0
4.68,2.7353199999999998,3.293746254497094,3.0,-1.9995444514141416,0.0426847375407153,0.0,0.0005778032243441977,4.24123293548454,0.0
4.7,2.6954,3.296336181440418,3.0,-1.9958040955150016,0.12948363728883644,0.0,0.18701779495700066,4.3399449874060565,0.0
4.72,2.6556399999999996,3.3006976709803197,3.0,-1.9880744355174642,0.2180826422297665,0.0,0.3864829998768693,4.429950247046503,0.0
4.74,2.6161199999999996,3.3068614491107824,3.0,-1.976109577794505,0.30820599693845013,0.0,0.5982428861479594,4.506167735434182,0.0
4.76,2.57692,3.314854926784617,3.0,-1.9596719751057894,0.3996069944144811,0.0,0.8218801344357818,4.5700498738015485,0.0
4.78,2.5381599999999995,3.3246917111774446,3.0,-1.9385453366882828,0.4919776190073201,0.0,1.0563319208753308,4.618531229641951,0.0
4.8,2.49992,3.336388346166645,3.0,-1.9125326726496548,0.5849946803583498,0.0,1.3006332019314004,4.650853067551483,0.0
4.82,2.46228,3.3499597755477324,3.0,-1.8814395935251762,0.6783694096256254,0.0,1.554653956223928,4.668736463363782,0.0
4.84,2.4254,3.365384386104926,3.0,-1.8451229774935376,0.7717001995110424,0.0,1.8158308015819302,4.666539494270849,0.0
4.86,2.3893199999999997,3.3826821477616433,3.0,-1.8034483653649014,0.8646236137549477,0.0,2.0837306064318106,4.646170712195263,0.0
4.88,2.3541999999999996,3.401814026856925,3.0,-1.756305625023856,0.9567604462505557,0.0,2.3571370170522687,4.6068416247804,0.0
4.9,2.3201199999999997,3.4227719065479745,3.0,-1.7036384830710702,1.0476716656468779,0.0,2.6333570976392884,4.545560969816109,0.0
4.92,2.2872399999999997,3.4454901384112486,3.0,-1.645433973179544,1.1369023880292362,0.0,2.910225494576313,4.461536119117914,0.0
4.94,2.2556,3.469976031278161,3.0,-1.5816794707859436,1.2240465888577514,0.0,3.1877251196800183,4.357210041425763,0.0
4.96,2.22536,3.496142870569634,3.0,-1.512396546352487,1.3086850983262053,0.0,3.464146221672826,4.2319254734226925,0.0
4.98,2.1965999999999997,3.523955805366649,3.0,-1.4376869139572772,1.3903439637140158,0.0,3.7354816197604945,4.082943269390526,0.0
5.0,2.16944,3.5533351764716308,3.0,-1.3576550948244328,1.468595466252453,0.0,4.00159095664222,3.912575126921858,0.0
5.0200000000000005,2.1439999999999997,3.584181787372457,3.0,-1.2725142776038414,1.5429541189855172,0.0,4.25704086102957,3.7179326366532095,0.0
5.04,2.12036,3.616428520167145,3.0,-1.1824799714579262,1.612991356796701,0.0,4.501715307295761,3.501861890559188,0.0
5.0600000000000005,2.0986,3.6500031326938855,3.0,-1.0877443399922857,1.6783361554869594,0.0,4.736781573282022,3.267239934512922,0.0
5.08,2.0788399999999996,3.6847518763060663,3.0,-0.9886388725038746,1.738560663242519,0.0,4.955273374420554,3.0112253877779827,0.0
5.1000000000000005,2.06112,3.7206398134153833,3.0,-0.885462678893128,1.7933086305171804,0.0,5.158809680537329,2.737398363733068,0.0
5.12,2.0455599999999996,3.7574553952769194,3.0,-0.7786083629680598,1.8422185041726722,0.0,5.342715796253411,2.445493682774591,0.0
5.14,2.0321599999999997,3.7952478154465026,3.0,-0.6683672053626543,1.8850159890026705,0.0,5.512057880270277,2.1398742414999172,0.0
5.16,2.0210799999999995,3.833580267075655,3.0,-0.5553652302111858,1.9213457422006266,0.0,5.650098757573424,1.816487659897803,0.0
5.18,2.0122799999999996,3.8725882011981434,3.0,-0.44012945498980893,1.9509705438192484,0.0,5.761788761068842,1.48124008093109,0.0
5.2,2.0058,3.9122378690738175,3.0,-0.32258308469711217,1.973813606566561,0.0,5.877318514634839,1.1421531373656313,0.0
5.22,2.0017199999999997,3.952139847036198,3.0,-0.20344040287780318,1.9896260961489514,0.0,5.957134090965449,0.7906244791195172,0.0
5.24,2.00004,3.992697133997295,3.0,-0.08277479383472479,1.9982863492266616,0.0,6.03328045215392,0.4330126538855117,0.0
